account_id,district_id,frequency,Creation_Date
3514,7,Monthly,03/02/1993
3515,68,Monthly,16/06/1996
3516,36,Weekly,07/09/1997
3517,26,Monthly,22/11/1996
3518,9,Monthly,22/07/1996
3519,52,Monthly,10/02/1996
3520,72,Monthly,04/06/1995
3521,75,Monthly,22/06/1993
3522,16,Monthly,07/06/1996
3523,65,Monthly,14/05/1996
3524,66,Monthly,28/06/1997
3525,70,Monthly,01/12/1995
3526,1,Monthly,22/07/1996
3527,44,Monthly,11/01/1997
3528,10,Monthly,05/03/1994
3529,12,Monthly,08/07/1997
3530,34,Monthly,03/01/1996
3531,59,Monthly,03/05/1996
3532,73,Monthly,18/07/1995
3533,74,Monthly,29/08/1994
3534,59,Monthly,08/04/1996
3535,1,Monthly,05/10/1993
3536,24,Monthly,11/08/1994
3537,45,Monthly,22/08/1997
3538,58,Monthly,08/08/1993
3539,42,Monthly,08/06/1994
3540,18,Monthly,03/01/1997
3541,70,Monthly,02/03/1997
3542,49,Monthly,11/06/1993
3543,74,Monthly,21/07/1996
3544,33,Monthly,07/04/1997
3545,51,Monthly,17/02/1993
3546,55,Monthly,03/02/1997
3547,54,Monthly,07/08/1993
3548,23,Monthly,11/11/1993
3549,27,Monthly,14/08/1996
3550,68,Monthly,04/07/1996
3551,6,Monthly,17/10/1993
3552,62,Monthly,06/09/1995
3553,70,Monthly,30/08/1995
3554,66,Monthly,16/02/1993
3555,32,Monthly,26/09/1994
3556,58,Monthly,29/08/1997
3557,72,Monthly,02/11/1996
3558,4,Monthly,23/05/1993
3559,18,Monthly,30/12/1995
3560,57,Monthly,10/11/1996
3561,33,Monthly,15/10/1997
3562,50,Monthly,19/07/1996
3563,1,Monthly,04/07/1996
3564,14,Monthly,17/11/1996
3565,30,Monthly,12/02/1997
3566,21,Monthly,09/06/1993
3567,5,Monthly,20/12/1994
3568,40,Monthly,11/04/1996
3569,1,Monthly,18/09/1996
3570,44,Monthly,29/11/1993
3571,39,Monthly,21/11/1993
3572,65,Monthly,12/11/1995
3573,59,Monthly,27/06/1996
3574,72,Monthly,08/03/1997
3575,7,Monthly,08/09/1993
3576,58,Monthly,07/11/1994
3577,74,Monthly,11/05/1997
3578,1,Monthly,17/02/1996
3579,53,Monthly,02/09/1994
3580,43,Monthly,01/08/1993
3581,66,Monthly,26/03/1997
3582,19,Monthly,26/08/1995
3583,40,Monthly,03/02/1995
3584,55,Monthly,12/06/1996
3585,1,Monthly,23/06/1996
3586,59,Monthly,27/03/1993
3587,64,Monthly,24/12/1995
3588,33,Monthly,28/06/1996
3589,5,Monthly,13/11/1996
3590,57,Monthly,02/06/1996
3591,1,"After Transaction",09/06/1996
3592,54,Monthly,08/01/1993
3593,1,Monthly,18/02/1993
3594,29,Monthly,30/12/1993
3595,30,Monthly,01/05/1994
3596,59,Monthly,23/04/1996
3597,1,"After Transaction",11/02/1996
3598,76,Monthly,02/11/1997
3599,63,Monthly,20/03/1994
3600,27,Monthly,10/08/1993
3601,54,Monthly,13/06/1995
3602,18,Monthly,03/12/1996
3603,3,Monthly,17/09/1997
3604,75,Monthly,22/12/1993
3605,3,Monthly,24/03/1996
3606,1,Monthly,18/04/1996
3608,72,Weekly,30/08/1994
3609,28,Monthly,03/08/1993
3610,1,Monthly,22/09/1997
3612,70,Monthly,27/08/1994
3613,43,Monthly,10/08/1993
3614,19,Monthly,07/08/1996
3615,46,Monthly,05/11/1996
3616,50,Monthly,15/12/1997
3617,22,Monthly,15/11/1993
3618,29,Monthly,29/09/1993
3620,14,Monthly,06/02/1997
3621,32,Monthly,25/12/1994
3622,53,Monthly,15/10/1994
3623,59,Monthly,12/02/1995
3624,32,Weekly,30/05/1995
3625,3,Monthly,22/08/1994
3626,51,Monthly,05/11/1996
3628,70,Monthly,12/09/1995
3629,48,Monthly,27/07/1993
3631,1,Monthly,13/08/1995
3632,56,Weekly,06/04/1996
3633,18,Monthly,06/02/1997
3634,21,Monthly,16/04/1997
3635,10,Monthly,04/05/1997
3636,21,Monthly,22/05/1994
3637,53,Monthly,28/10/1995
3638,52,"After Transaction",10/01/1996
3639,4,Monthly,08/01/1997
3640,10,Monthly,05/11/1993
3641,7,Monthly,09/01/1995
3643,1,Monthly,22/12/1994
3644,38,Monthly,13/04/1993
3645,36,Monthly,18/06/1996
3646,63,Weekly,20/10/1995
3647,77,Monthly,17/06/1996
3648,61,Monthly,06/05/1996
3649,54,Monthly,14/05/1993
3650,8,Monthly,05/06/1994
3651,23,Monthly,27/02/1993
3652,36,Monthly,02/03/1997
3653,31,Monthly,03/05/1994
3654,47,Monthly,13/07/1993
3655,1,Monthly,24/12/1995
3656,53,Monthly,06/08/1993
3657,62,Monthly,19/09/1997
3658,24,Monthly,25/03/1997
3659,54,Monthly,01/02/1997
3660,74,Monthly,14/11/1993
3661,50,Monthly,11/01/1996
3662,4,Monthly,26/05/1997
3663,67,Monthly,06/11/1994
3664,1,Monthly,28/04/1996
3665,28,Monthly,28/06/1997
3667,55,Monthly,26/01/1994
3668,1,Monthly,15/06/1996
3669,76,Monthly,22/12/1993
3670,27,Monthly,04/06/1993
3671,21,Monthly,17/09/1997
3672,26,Monthly,19/03/1996
3673,30,Monthly,12/01/1996
3674,38,Monthly,12/03/1993
3675,64,Monthly,20/03/1993
3676,58,Monthly,08/06/1996
3677,1,Monthly,04/10/1995
3678,1,Monthly,24/03/1993
3679,64,Monthly,15/08/1995
3680,27,Monthly,16/02/1996
3681,70,Monthly,25/01/1997
3682,70,Monthly,07/06/1993
3683,33,Monthly,13/08/1993
3684,23,Monthly,04/03/1994
3686,77,Monthly,03/08/1997
3687,71,Monthly,06/11/1993
3688,70,Monthly,10/11/1993
3689,8,Monthly,29/11/1995
3690,67,"After Transaction",18/10/1996
3691,50,Monthly,19/02/1993
3692,70,Monthly,21/04/1997
3693,61,Monthly,29/01/1993
3694,70,Monthly,06/07/1996
3695,30,Monthly,02/04/1997
3696,1,Monthly,22/06/1996
3697,45,Monthly,29/04/1993
3698,1,Monthly,03/03/1996
3699,50,Monthly,05/08/1993
3700,1,Monthly,03/06/1997
3701,76,Monthly,06/10/1993
3702,53,Monthly,13/04/1995
3703,74,Monthly,18/06/1997
3704,75,Monthly,24/01/1993
3705,20,Monthly,24/10/1997
3706,8,Monthly,04/04/1996
3708,64,Monthly,24/11/1996
3709,74,Monthly,05/03/1996
3710,1,Monthly,25/02/1995
3711,3,Monthly,08/05/1997
3712,3,Monthly,13/09/1994
3713,14,Weekly,08/06/1993
3714,2,Weekly,21/04/1994
3715,74,Monthly,27/11/1997
3716,1,Monthly,14/04/1997
3717,56,Monthly,20/05/1994
3718,63,Monthly,16/04/1994
3719,37,Monthly,19/06/1997
3720,36,Monthly,30/07/1993
3721,22,Monthly,21/02/1996
3722,76,Monthly,07/12/1997
3723,2,Monthly,14/06/1996
3724,16,Monthly,06/08/1997
3725,33,Monthly,11/06/1995
3726,54,Monthly,14/07/1996
3727,66,Monthly,19/01/1996
3728,10,Monthly,18/08/1994
3729,31,Monthly,14/04/1995
3730,17,Monthly,08/09/1994
3731,70,Monthly,20/05/1996
3732,21,Monthly,25/05/1997
3733,33,Monthly,22/07/1996
3734,43,Monthly,08/03/1993
3735,1,Monthly,27/04/1995
3736,54,Monthly,08/05/1996
3737,34,Monthly,01/03/1995
3738,51,Monthly,01/08/1993
3739,1,Monthly,25/03/1997
3741,65,Monthly,18/08/1996
3742,59,Monthly,11/05/1997
3743,1,Monthly,22/03/1996
3745,5,Monthly,04/08/1993
3746,70,Monthly,04/06/1996
3747,1,Monthly,01/05/1994
3748,1,Monthly,10/07/1993
3749,68,Monthly,10/08/1996
3750,77,Monthly,18/03/1995
3751,9,Monthly,15/09/1993
3752,1,Monthly,25/11/1994
3753,28,Monthly,24/02/1995
3754,37,Weekly,19/02/1996
3755,64,Monthly,20/01/1996
3756,39,Weekly,17/10/1994
3757,64,Monthly,24/09/1997
3758,38,Monthly,19/09/1995
3759,1,Monthly,29/12/1993
3760,44,Monthly,13/01/1993
3763,55,Monthly,23/08/1995
3764,69,Monthly,05/11/1995
3765,32,Monthly,14/11/1996
3766,29,"After Transaction",18/10/1996
3767,1,Monthly,15/11/1995
3768,52,Monthly,06/06/1997
3769,3,Monthly,14/05/1996
3770,23,Monthly,20/09/1995
3771,22,Monthly,11/06/1993
3772,7,Monthly,20/11/1995
3773,10,Monthly,04/05/1997
3774,72,Monthly,30/08/1996
3775,19,Monthly,27/06/1993
3776,1,Monthly,16/10/1996
3777,70,Monthly,19/01/1995
3778,52,Monthly,04/07/1993
3779,74,Monthly,08/07/1995
3780,44,Monthly,25/11/1995
3781,31,Monthly,26/03/1993
3782,9,Weekly,17/03/1997
3783,40,Monthly,29/11/1995
3784,25,Monthly,22/01/1996
3785,10,Monthly,24/03/1993
3786,21,Monthly,22/06/1993
3787,70,Monthly,19/02/1993
3788,70,Monthly,10/04/1993
3789,6,Monthly,18/08/1996
3790,1,Weekly,13/05/1997
3791,1,Weekly,03/05/1996
3792,10,Monthly,11/08/1993
3793,5,Monthly,28/06/1996
3794,20,Monthly,03/02/1997
3795,36,Monthly,18/03/1996
3796,53,Monthly,25/05/1993
3797,64,Monthly,03/09/1994
3798,15,Monthly,27/08/1997
3799,74,Monthly,29/11/1996
3800,30,Monthly,16/09/1996
3801,1,Monthly,20/06/1996
3802,44,Monthly,18/04/1996
3803,61,Monthly,26/01/1996
3804,7,Monthly,07/04/1994
3805,9,Monthly,02/07/1994
3806,36,Monthly,18/04/1996
3807,53,Monthly,05/09/1995
3808,38,Monthly,11/08/1993
3809,1,Monthly,21/11/1996
3810,43,Monthly,22/06/1995
3811,1,Monthly,26/10/1996
3812,72,Monthly,16/01/1995
3813,1,Monthly,09/10/1997
3814,74,Monthly,27/12/1995
3815,1,Monthly,24/03/1996
3816,25,Monthly,21/04/1996
3817,70,Monthly,10/02/1995
3818,74,Monthly,01/01/1993
3819,69,Monthly,11/11/1996
3820,1,Monthly,14/11/1993
3821,18,Monthly,18/04/1996
3822,8,Monthly,22/09/1993
3823,74,Monthly,19/04/1995
3824,41,Monthly,20/03/1994
3825,7,Monthly,14/12/1993
3826,34,Monthly,05/03/1995
3827,1,Monthly,04/10/1994
3828,44,Monthly,28/08/1997
3830,56,Monthly,20/04/1997
3832,45,Monthly,22/01/1996
3833,77,Monthly,13/07/1997
3834,54,Monthly,19/01/1993
3835,50,Monthly,16/03/1993
3836,68,Monthly,09/12/1997
3837,48,"After Transaction",26/08/1993
3838,3,Monthly,02/05/1994
3839,1,Monthly,21/02/1995
3840,76,Monthly,19/02/1994
3841,8,Monthly,22/01/1995
3842,1,Monthly,12/03/1997
3843,62,Monthly,02/10/1996
3844,67,Monthly,23/05/1993
3845,48,Monthly,14/05/1995
3846,61,Monthly,27/04/1997
3847,33,Monthly,13/06/1995
3848,20,Monthly,10/07/1996
3849,75,Monthly,21/10/1994
3850,8,Monthly,09/08/1993
3851,1,Monthly,27/02/1997
3852,20,Monthly,14/09/1997
3854,8,Monthly,18/04/1996
3855,33,Monthly,04/09/1995
3856,45,Monthly,03/12/1996
3857,54,Monthly,22/10/1997
3858,2,Monthly,14/12/1995
3859,53,Monthly,23/04/1996
3860,4,Monthly,11/10/1994
3861,2,Monthly,30/01/1997
3862,1,Monthly,23/11/1996
3863,15,Monthly,14/09/1993
3864,33,Monthly,01/07/1996
3865,50,Monthly,09/02/1995
3866,60,Monthly,05/09/1995
3867,1,Monthly,19/07/1997
3868,43,Monthly,21/08/1993
3869,72,Monthly,13/09/1994
3870,38,Monthly,08/01/1997
3871,26,Monthly,08/01/1993
3872,25,Monthly,21/05/1997
3874,51,Monthly,02/06/1995
3875,44,Monthly,18/10/1997
3876,69,Monthly,13/02/1994
3877,59,Monthly,22/10/1996
3878,23,Monthly,07/10/1994
3880,3,Monthly,28/07/1996
3881,21,Monthly,04/03/1996
3882,10,Monthly,09/07/1993
3883,72,Monthly,15/03/1993
3884,1,Monthly,14/11/1996
3885,51,Monthly,01/04/1997
3886,1,Monthly,20/02/1994
3887,62,Monthly,08/05/1996
3888,39,Monthly,27/05/1993
3889,16,Monthly,03/07/1997
3890,50,Monthly,10/02/1996
3891,1,Monthly,18/08/1993
3892,43,Monthly,25/10/1993
3893,42,Monthly,13/12/1996
3894,52,Monthly,25/09/1996
3895,27,Monthly,14/07/1995
3896,45,Monthly,17/08/1995
3897,13,Monthly,16/04/1997
3898,70,Monthly,07/02/1994
3899,22,Monthly,25/06/1996
3901,12,Monthly,30/08/1997
3902,1,Monthly,08/08/1995
3903,58,Monthly,19/12/1994
3904,18,Monthly,05/10/1996
3905,54,"After Transaction",28/05/1997
3906,52,Monthly,08/07/1997
3907,37,Monthly,18/04/1996
3908,13,Monthly,16/01/1997
3909,1,Monthly,14/01/1993
3910,10,Monthly,19/01/1997
3911,32,Monthly,16/12/1997
3912,2,Monthly,04/05/1994
3913,23,Monthly,04/10/1996
3914,33,Monthly,05/09/1995
3915,65,Monthly,02/04/1993
3916,8,Monthly,28/09/1997
3917,1,Monthly,30/03/1996
3918,53,Monthly,09/12/1993
3919,34,Monthly,18/10/1997
3920,74,Monthly,01/09/1993
3921,18,Monthly,17/07/1994
3922,68,Monthly,22/10/1997
3923,52,Monthly,30/03/1993
3924,70,Monthly,24/02/1996
3925,1,Monthly,05/09/1995
3926,72,Monthly,11/09/1994
3927,56,Monthly,22/10/1993
3928,24,Monthly,08/05/1996
3930,37,Monthly,25/04/1995
3931,28,Monthly,05/02/1996
3932,74,Monthly,25/07/1996
3933,61,Monthly,11/02/1996
3934,6,Monthly,23/12/1997
3935,23,Monthly,08/03/1993
3936,39,Monthly,04/05/1995
3937,76,Monthly,10/01/1996
3938,57,Monthly,17/11/1993
3939,70,Monthly,08/07/1993
3940,35,Weekly,07/05/1995
3941,7,Monthly,26/12/1996
3942,27,Weekly,10/05/1996
3943,71,Monthly,06/03/1996
3944,22,Monthly,08/10/1995
3945,50,Monthly,07/11/1995
3946,70,Monthly,16/07/1996
3947,76,Monthly,23/01/1996
3948,1,Monthly,09/11/1993
3949,54,Monthly,11/01/1996
3950,48,Monthly,01/09/1997
3951,22,Monthly,02/06/1997
3952,26,Monthly,08/03/1996
3953,1,Monthly,16/06/1997
3954,22,Monthly,25/06/1993
3955,64,Monthly,14/07/1993
3956,6,Monthly,28/10/1996
3957,33,Weekly,13/06/1996
3958,59,Monthly,28/12/1997
3959,1,Weekly,15/02/1997
3960,64,Monthly,06/02/1993
3961,52,Monthly,24/01/1997
3962,54,Monthly,13/12/1996
3963,9,Monthly,27/10/1997
3964,25,Monthly,25/01/1997
3965,31,Monthly,04/05/1993
3966,42,Monthly,09/01/1996
3967,54,Monthly,22/09/1996
3968,36,Monthly,01/01/1996
3969,39,Monthly,20/06/1993
3970,24,Monthly,28/11/1995
3971,75,Monthly,13/03/1997
3972,51,Monthly,11/10/1993
3973,20,Monthly,27/11/1995
3974,55,Monthly,08/03/1996
3975,20,Monthly,02/10/1994
3976,74,Monthly,15/04/1996
3977,7,Monthly,25/09/1993
3978,59,Monthly,18/02/1995
3979,37,Monthly,14/02/1996
3980,75,Monthly,03/04/1993
3981,23,Monthly,15/01/1995
3982,26,Monthly,27/07/1993
3983,67,Monthly,04/02/1993
3984,51,Monthly,14/12/1996
3985,1,Monthly,13/07/1997
3986,19,Monthly,20/06/1997
3987,25,Monthly,14/09/1997
3988,23,Monthly,04/05/1997
3989,19,Monthly,11/03/1995
3990,77,Monthly,04/02/1997
3991,1,Monthly,28/12/1996
3992,43,Monthly,16/12/1997
3993,54,Monthly,24/01/1996
3994,15,Monthly,14/03/1996
3995,12,Monthly,27/08/1995
3996,1,Monthly,22/06/1997
3997,62,Monthly,13/01/1994
3998,2,Monthly,20/04/1996
3999,35,Monthly,06/05/1993
4000,7,Monthly,02/08/1993
4001,54,Monthly,04/02/1995
4003,25,Monthly,22/08/1997
4008,27,Monthly,23/03/1996
4009,56,Monthly,20/02/1994
4010,30,Monthly,19/08/1996
4013,73,"After Transaction",08/10/1993
4014,56,"After Transaction",15/05/1995
4026,58,Monthly,06/02/1997
4033,57,Monthly,19/11/1996
4034,1,Monthly,18/01/1993
4035,1,Monthly,25/07/1993
4047,45,Weekly,29/09/1995
4052,36,Weekly,25/01/1997
4055,23,Monthly,24/01/1993
4059,34,Monthly,08/10/1993
4066,72,Monthly,24/05/1994
4069,38,Monthly,17/11/1996
4071,64,Monthly,03/08/1996
4078,40,Monthly,30/01/1993
4079,52,Monthly,03/11/1993
4081,11,Monthly,22/07/1995
4082,49,Monthly,08/11/1994
4086,66,Monthly,17/07/1996
4088,45,Monthly,01/03/1996
4090,72,Monthly,11/10/1996
4091,9,Monthly,04/08/1997
4092,74,Monthly,13/03/1996
4093,1,Monthly,25/03/1993
4099,54,Monthly,26/05/1996
4102,60,Monthly,13/11/1996
4103,38,Monthly,25/01/1995
4105,58,Monthly,08/05/1995
4109,54,Monthly,09/02/1995
4116,6,Monthly,05/10/1997
4119,77,Monthly,18/10/1993
4121,54,Monthly,08/06/1995
4127,50,Monthly,03/05/1996
4128,64,Monthly,26/09/1997
4130,70,Monthly,01/06/1997
4131,5,Monthly,19/08/1994
4132,36,Monthly,02/10/1997
4134,7,Monthly,03/03/1993
4140,28,Monthly,05/12/1997
4143,55,Monthly,07/10/1997
4144,1,Monthly,19/08/1996
4150,65,Monthly,05/07/1997
4156,42,Monthly,27/06/1997
4158,27,Monthly,04/09/1997
4159,74,Monthly,09/07/1993
4161,1,Monthly,23/02/1995
4171,28,Monthly,12/06/1993
4173,1,Monthly,08/11/1993
4186,1,Monthly,25/08/1996
4190,62,Monthly,04/10/1995
4195,67,Monthly,21/05/1994
4204,21,Monthly,29/01/1996
4208,1,Monthly,08/04/1997
4214,1,Monthly,21/03/1996
4225,55,Monthly,18/05/1993
4237,18,Monthly,29/11/1993
4240,50,Monthly,08/02/1993
4245,52,Monthly,02/05/1994
4253,43,Monthly,16/01/1996
4254,70,Monthly,04/05/1993
4255,70,Weekly,08/11/1993
4258,51,Monthly,26/08/1995
4259,66,Monthly,08/04/1994
4260,56,Monthly,14/10/1993
4263,5,Monthly,17/07/1995
4264,28,Monthly,07/12/1993
4266,54,Monthly,05/02/1997
4268,77,Monthly,20/02/1997
4269,26,Monthly,24/12/1995
4273,15,Monthly,11/03/1996
4276,43,Monthly,09/07/1994
4283,39,Monthly,16/10/1994
4286,43,Monthly,11/11/1996
4287,1,Monthly,17/10/1993
4293,64,"After Transaction",04/02/1996
4296,63,Monthly,28/01/1993
4301,1,Monthly,26/06/1997
4309,74,Weekly,25/06/1997
4318,33,Weekly,13/04/1993
4320,61,Monthly,23/07/1996
4321,47,Monthly,18/04/1993
4328,72,Monthly,17/06/1994
4329,1,Monthly,17/02/1994
4330,47,Monthly,05/07/1995
4332,74,Monthly,23/12/1997
4336,2,Monthly,08/07/1997
4337,29,Monthly,16/11/1993
4342,74,Monthly,29/04/1996
4343,31,Monthly,22/11/1993
4346,25,Monthly,15/03/1996
4347,1,Monthly,27/03/1993
4349,74,Monthly,16/09/1996
4350,63,Monthly,04/04/1993
4352,2,Monthly,05/07/1993
4354,38,Monthly,08/01/1997
4355,31,Monthly,21/02/1993
4356,47,Monthly,26/01/1994
4358,5,Monthly,12/02/1997
4361,69,Monthly,11/03/1996
4368,1,Monthly,16/01/1995
4375,39,Monthly,28/10/1996
4377,28,Monthly,24/04/1993
4379,44,Monthly,28/06/1996
4383,73,Monthly,10/11/1996
4385,23,Monthly,23/11/1993
4386,51,Weekly,29/11/1997
4389,77,Monthly,28/07/1996
4405,41,Monthly,08/09/1996
4408,71,Weekly,11/04/1994
4413,74,Weekly,15/01/1994
4414,24,Monthly,10/09/1993
4415,73,Monthly,05/07/1995
4416,14,Monthly,12/02/1994
4418,66,Monthly,09/02/1994
4423,39,Monthly,26/04/1995
4424,48,Monthly,29/01/1996
4427,32,Monthly,07/06/1993
4434,41,Monthly,09/12/1994
4437,40,Monthly,24/09/1993
4438,48,Monthly,04/08/1996
4439,30,Monthly,25/12/1995
4442,54,Monthly,08/08/1996
4445,47,Monthly,07/08/1997
4447,62,Monthly,16/06/1996
4448,60,Monthly,02/06/1993
4454,63,Monthly,21/12/1996
4456,14,Monthly,03/09/1996
4458,60,Monthly,23/04/1996
4462,73,Weekly,27/12/1995
4463,67,Monthly,03/09/1993
4467,17,Weekly,13/04/1997
4470,16,Monthly,01/11/1993
4471,4,Weekly,09/06/1997
4473,45,Monthly,09/10/1995
4475,72,Monthly,16/04/1997
4476,24,Monthly,10/11/1994
4478,70,Monthly,23/07/1993
4480,58,Monthly,19/08/1996
4484,54,Monthly,03/02/1993
4488,33,Monthly,24/04/1996
4493,61,"After Transaction",15/10/1996
4503,50,Monthly,03/01/1995
4511,33,Monthly,26/09/1993
4514,69,Monthly,18/12/1993
4519,8,Monthly,08/06/1994
4526,63,Monthly,29/11/1993
4527,9,Monthly,01/06/1997
4533,68,Monthly,03/08/1997
4534,63,Monthly,18/01/1997
4537,53,Weekly,18/07/1996
4538,70,Monthly,07/05/1995
4543,33,Monthly,08/10/1993
4550,56,Monthly,06/02/1997
4576,27,Monthly,05/06/1993
4580,9,Monthly,27/08/1994
4585,27,Monthly,08/06/1996
4588,12,Monthly,27/08/1996
4589,4,Monthly,22/05/1995
4596,74,Monthly,09/03/1993
4616,1,Monthly,24/09/1997
4618,3,Monthly,21/07/1996
4626,9,Monthly,15/06/1996
4631,77,"After Transaction",12/12/1996
4650,4,Monthly,15/10/1995
4659,56,Monthly,08/10/1993
4660,63,Monthly,03/01/1997
4681,70,Monthly,08/08/1995
4715,8,Monthly,28/10/1996
4725,73,Monthly,14/04/1997
4727,2,Monthly,13/02/1995
4729,66,Monthly,23/05/1997
4743,64,Monthly,05/05/1993
4746,54,Monthly,21/02/1997
4753,1,Monthly,07/11/1996
4768,39,Monthly,17/06/1996
4774,66,Monthly,14/01/1994
4784,46,Monthly,08/08/1997
4794,72,Monthly,18/12/1996
4803,26,Monthly,08/06/1996
4825,15,Monthly,04/06/1994
4851,52,Monthly,04/02/1996
4852,47,Monthly,13/04/1995
4858,67,Monthly,21/06/1997
4863,5,Monthly,12/03/1996
4894,14,Monthly,20/06/1993
4907,42,Monthly,06/02/1994
4937,12,Monthly,20/02/1993
4948,43,Monthly,29/07/1995
4949,33,Monthly,14/10/1996
4969,60,Weekly,19/08/1996
4981,54,Monthly,22/01/1996
4994,1,Weekly,11/01/1996
4995,20,Weekly,01/08/1994
4999,1,Monthly,12/02/1996
5001,53,Monthly,15/12/1995
5011,31,Monthly,25/08/1993
5024,70,Monthly,20/08/1995
5033,54,Monthly,03/08/1995
5063,43,Monthly,11/10/1995
5065,66,Monthly,24/01/1993
5066,13,Weekly,27/08/1995
5072,6,Monthly,12/04/1996
5092,74,Monthly,21/12/1993
5118,72,Monthly,05/08/1995
5120,1,Monthly,21/06/1993
5125,1,Monthly,14/09/1995
5126,58,Monthly,03/04/1995
5129,68,Monthly,08/06/1993
5133,68,Weekly,08/12/1996
5164,5,Monthly,13/05/1997
5180,54,Monthly,24/02/1997
5181,75,Monthly,03/02/1996
5194,1,"After Transaction",05/05/1995
5196,13,Weekly,29/06/1997
5213,1,Monthly,18/08/1995
5215,55,Monthly,01/07/1993
5228,77,"After Transaction",23/06/1993
5250,8,Weekly,20/07/1996
5256,72,"After Transaction",25/10/1993
5263,64,Monthly,14/07/1995
5267,4,Monthly,12/01/1996
5269,49,Monthly,04/07/1996
5270,44,Monthly,13/01/1993
5283,15,Monthly,18/09/1997
5290,34,Monthly,21/07/1997
5305,47,Monthly,16/09/1996
5313,40,Monthly,29/04/1993
5317,28,Monthly,20/10/1996
5343,64,Monthly,08/06/1993
5357,70,Monthly,18/12/1994
5358,4,Monthly,18/05/1995
5362,76,Weekly,06/09/1996
5366,70,Monthly,09/08/1993
5369,54,Monthly,25/02/1993
5372,48,Monthly,08/05/1993
5385,44,Weekly,21/05/1993
5387,1,Monthly,05/10/1993
5395,47,Monthly,26/04/1996
5422,66,Monthly,22/10/1994
5423,15,Monthly,02/05/1993
5428,24,Monthly,14/04/1993
5429,71,Monthly,22/09/1995
5442,34,Monthly,22/03/1993
5445,72,Monthly,19/02/1997
5472,1,Monthly,04/05/1993
5477,57,Monthly,17/12/1995
5481,52,Monthly,16/08/1993
5483,13,Monthly,28/03/1993
5505,1,Monthly,26/04/1996
5541,43,Monthly,24/03/1995
5546,43,Monthly,28/05/1993
5572,15,Monthly,11/08/1997
5574,13,Weekly,14/07/1994
5591,9,Monthly,16/03/1996
5593,15,Monthly,27/02/1996
5602,19,"After Transaction",10/07/1996
5622,70,Monthly,08/02/1993
5628,61,Monthly,17/06/1994
5632,5,Weekly,15/11/1994
5648,59,Monthly,13/06/1997
5650,10,"After Transaction",08/01/1995
5661,53,Monthly,20/12/1995
5692,66,Monthly,25/02/1996
5698,1,Monthly,04/09/1997
5700,42,Monthly,20/07/1993
5708,64,Weekly,12/10/1997
5724,14,"After Transaction",19/04/1995
5726,17,"After Transaction",19/04/1996
5735,52,Monthly,25/01/1995
5740,43,Monthly,16/04/1993
5742,74,"After Transaction",05/07/1995
5758,44,Monthly,28/07/1997
5767,72,Monthly,16/06/1993
5774,1,Monthly,08/06/1995
5794,70,Monthly,14/07/1995
5817,77,"After Transaction",10/12/1996
5837,5,Monthly,18/07/1996
5868,44,Monthly,02/02/1993
5870,75,Monthly,17/09/1997
5878,76,Monthly,19/11/1996
5891,54,Monthly,25/01/1993
5912,45,Monthly,25/10/1996
5927,15,Monthly,26/11/1993
5944,27,Monthly,06/06/1997
5952,50,Monthly,07/09/1993
5984,11,Monthly,11/11/1993
5991,1,Monthly,21/11/1993
6030,47,Monthly,24/08/1993
6034,6,Weekly,19/03/1993
6040,1,Monthly,22/04/1993
6051,56,Monthly,28/08/1993
6061,1,Monthly,08/03/1997
6062,24,Monthly,28/08/1996
6064,49,Monthly,11/01/1997
6075,19,Monthly,15/09/1996
6083,6,Weekly,19/09/1996
6097,29,Monthly,15/06/1997
6118,1,Weekly,07/03/1994
6138,54,Monthly,22/01/1997
6148,74,Monthly,27/12/1993
6157,34,Monthly,11/11/1996
6158,67,Monthly,13/05/1996
6226,74,Weekly,26/07/1993
6265,5,Monthly,01/11/1996
6273,38,Monthly,21/07/1993
6281,56,Monthly,08/06/1993
6289,64,Monthly,05/04/1995
6306,64,Monthly,04/03/1997
6321,1,Monthly,10/09/1994
6353,26,Monthly,26/11/1993
6358,3,Monthly,27/05/1995
6363,74,Monthly,01/08/1993
6397,48,Monthly,15/03/1995
6400,31,"After Transaction",09/10/1995
6425,31,Monthly,29/03/1993
6434,1,Monthly,08/05/1995
6440,1,Monthly,01/11/1996
6453,34,Monthly,27/07/1996
6461,50,Monthly,17/07/1996
6463,16,Monthly,11/09/1995
6472,61,Monthly,08/02/1994
6473,12,Monthly,26/01/1993
6495,6,Monthly,23/07/1996
6505,7,Monthly,13/09/1997
6510,74,Monthly,18/12/1996
6511,72,Monthly,10/06/1994
6512,34,Weekly,03/02/1996
6555,38,Weekly,05/03/1993
6592,1,Monthly,20/10/1996
6602,74,Monthly,04/08/1997
6609,16,Monthly,27/03/1995
6636,72,Weekly,04/08/1993
6649,1,Monthly,08/07/1995
6678,54,Monthly,03/01/1996
6686,61,Monthly,10/02/1996
6688,16,Monthly,25/06/1996
6699,35,Monthly,08/06/1996
6701,49,Weekly,15/03/1993
6706,38,Monthly,28/12/1996
6715,48,Weekly,15/09/1993
6738,62,Monthly,28/07/1994
6792,1,Monthly,11/05/1996
6806,1,Monthly,26/11/1993
6856,43,Monthly,19/08/1995
6866,14,Monthly,02/10/1997
6872,15,Monthly,02/09/1995
6897,48,Monthly,23/04/1993
6902,60,Monthly,22/10/1996
